Gene ID,Gene Name,Design Element,'mbf1c mutant' vs 'wild type' at '0 minute'.foldChange,'mbf1c mutant' vs 'wild type' at '0 minute'.pValue,'mbf1c mutant' vs 'wild type' at '0 minute'.tStat,'mbf1c mutant' vs 'wild type' at '20 minute'.foldChange,'mbf1c mutant' vs 'wild type' at '20 minute'.pValue,'mbf1c mutant' vs 'wild type' at '20 minute'.tStat,'mbf1c mutant' vs 'wild type' at '60 minute'.foldChange,'mbf1c mutant' vs 'wild type' at '60 minute'.pValue,'mbf1c mutant' vs 'wild type' at '60 minute'.tStat
AT1G62560,FMOGS-OX3,265121_at,0.3,0.954253784789457,0.872282070574191,,,,-1.2,0.292298549311445,-2.96788436951688
AT1G62660,BFRUCT3,265118_at,-0.1,0.966726010498673,-0.413105272500962,,,,,,
AT1G62680,AT1G62680,262688_at,-0.1,0.959171010660004,-0.564341592057928,,,,,,
AT1G62690,AT1G62690,262642_at,0.1,0.953143672175718,0.921268781338948,,,,,,
AT1G62730,AT1G62730,262641_at,0.2,0.953143672175718,0.989620519473418,,,,,,
AT1G62760,PMEI10,262640_at,-0.1,0.959171010660004,-0.65094104682604,,,,-0.7,0.51353448922738,-1.87543020482926
AT1G62770,PMEI9,262643_at,-0.1,0.959171010660004,-0.609268262863884,,,,,,
AT1G62780,AT1G62780,262693_at,0.1,0.966726010498673,0.408734011895682,,,,,,
AT1G62790,AT1G62790,262694_at,-0.1,0.967591374490665,-0.388327175949067,,,,,,
AT1G62800,ASP4,262646_at,0.2,0.959171010660004,0.589000798955089,,,,,,
AT1G62810,AT1G62810,262667_at,0.1,0.962312862935318,0.487483503462193,,,,,,
AT1G62830,LDL1,262668_at,0.1,0.959171010660004,0.599868108002697,,,,,,
AT1G62880,AT1G62880,261102_at,-0.1,0.963964596032026,-0.459636167279644,,,,,,
AT1G62930,AT1G62930,261095_at,-0.2,0.953143672175718,-1.65580588195796,,,,,,
AT1G62950,AT1G62950,261097_at,-0.1,0.959171010660004,-0.587794753027301,,,,,,
AT1G62960,ACS10,261108_at,-0.2,0.953143672175718,-1.37380200328073,,,,,,
AT1G62970,AT1G62970,261098_at,0.2,0.953143672175718,1.0242889849779,,,,,,
AT1G62980,EXPA18,261099_at,-0.3,0.953143672175718,-2.00170011612166,,,,,,
AT1G63000,NRS/ER,261105_at,0.1,0.961737379567544,0.5070049038675,,,,,,
AT1G63030,DREB1E,261101_at,-0.1,0.959171010660004,-0.610996039898642,,,,,,
AT1G63050,LPLAT2,259683_at,-0.2,0.953143672175718,-1.89444865947811,,,,,,
AT1G63060,AT1G63060,259693_at,-0.1,0.953143672175718,-1.2454033032568,,,,,,
AT1G63080,AT1G63080,259692_at,-0.1,0.953143672175718,-1.22009535933892,,,,,,
AT1G63090,PP2A11,259685_at,-0.4,0.953143672175718,-3.71364972086926,,,,,,
AT1G63100,SCL28,259686_at,0.3,0.953143672175718,1.04435382051419,,,,,,
AT1G63110,AT1G63110,259687_at,-0.2,0.953143672175718,-1.42586565231932,,,,,,
AT1G63120,RBL2,259688_at,-0.3,0.953143672175718,-1.53233972192523,,,,,,
AT1G63130,AT1G63130,259689_x_at,0.2,0.953143672175718,1.0442919455103,,,,,,
AT1G63160,RFC2,259690_at,0.1,0.954253784789457,0.857068719997409,,,,,,
AT1G63180,UGE3,259694_at,-0.3,0.953143672175718,-1.02991159906635,,,,,,
AT1G63190,AT1G63190,257509_at,-0.1,0.959171010660004,-0.605288265466042,,,,,,
AT1G63220,AT1G63220,260083_at,-0.1,0.959171010660004,-0.643532753977927,,,,,,
AT1G63240,AT1G63240,260086_at,-0.1,0.960040916962731,-0.547162671636523,,,,,,
AT1G63260,TET10,260109_at,-0.2,0.953143672175718,-1.18311088138301,,,,,,
AT1G63290,AT1G63290,260085_at,0.1,0.965482010365414,0.429367356997133,,,,,,
AT1G63300,AT1G63300,260113_at,-0.1,0.961737379567544,-0.501527975786976,,,,,,
AT1G63310,AT1G63310,260112_at,-0.1,0.966726010498673,-0.40493145599937,,,,,,
AT1G63350,AT1G63350,260110_at,-0.1,0.953143672175718,-1.01984136242449,,,,,,
AT1G63420,AT1G63420,261553_at,0.2,0.953143672175718,1.47566127880685,,,,,,
AT1G63430,AT1G63430,261552_at,-0.1,0.960991140134083,-0.527524908033824,,,,,,
AT1G63440,HMA5,261551_at,-0.3,0.953143672175718,-2.21812154587477,,,,,,
AT1G63460,GPX8,261530_at,-0.1,0.954458871645888,-0.782485139756232,,,,,,
AT1G63470,AHL5,261549_at,0.2,0.953143672175718,2.13074184592306,,,,,,
AT1G63480,AHL12,261548_at,0.5,0.953143672175718,3.73573038794167,,,,,,
AT1G63490,AT1G63490,261531_at,0.1,0.962312862935318,0.494675200500384,,,,,,
AT1G63500,BSK7,261547_at,-0.3,0.953143672175718,-2.13562657488693,,,,,,
AT1G63520,AT1G63520,261546_at,-0.1,0.953143672175718,-1.25234330856289,,,,,,
AT1G63530,AT1G63530,261545_at,0.2,0.953143672175718,0.960396771912714,,,,,,
AT1G63540,AT1G63540,261544_at,-0.1,0.959171010660004,-0.717271907220135,,,,,,
AT1G63550,CRRSP9,261543_at,0.1,0.954458871645888,0.851637792207968,,,,,,
AT1G63580,CRRSP6,257485_at,-0.1,0.958063966855152,-0.74065799008077,,,,,,
AT1G63610,AT1G63610,261540_at,0.1,0.954458871645888,0.816808955779512,,,,,,
AT1G63640,AT1G63640,261557_at,0.2,0.953143672175718,1.27355581872136,,,,,,
AT1G63650,BHLH2,260242_at,0.3,0.954458871645888,0.798148473502124,,,,,,
AT1G63660,AT1G63660,260294_at,0.2,0.959171010660004,0.715478303722868,,,,,,
AT1G63670,AT1G63670,260293_at,0.4,0.953143672175718,3.19741022835281,,,,,,
AT1G63680,ATMURE,260292_at,0.3,0.953143672175718,2.49600490534888,,,,,,
AT1G63710,CYP86A7,260241_at,0.2,0.959171010660004,0.611724531177205,,,,,,
AT1G63720,AT1G63720,260243_at,-0.1,0.959171010660004,-0.661262761018842,,,,,,
AT1G63730,AT1G63730,260270_at,-0.1,0.970852086122508,-0.361354891370534,,,,,,
AT1G63740,AT1G63740,260269_at,-0.2,0.953143672175718,-2.07748974606083,,,,,,
AT1G63750,AT1G63750,260296_at,-0.1,0.959171010660004,-0.619291001331259,,,,,,
AT1G63800,UBC5,260317_at,-0.2,0.963964596032026,-0.460949627918055,,,,,,
AT1G63830,AT1G63830,260314_at,0.1,0.959171010660004,0.641050415942744,,,,,,
AT1G63840,AT1G63840,260327_at,0.1,0.982154802119526,0.206168824817345,,,,,,
AT1G63850,AT1G63850,257499_at,0.2,0.953143672175718,1.08277006938899,,,,,,
AT1G63870,AT1G63870,260313_at,-0.1,0.960991140134083,-0.533006764656497,,,,,,
AT1G63880,RLM1B,260312_at,,,,,,,0.1,0.99420383898272,0.153147817445336
AT1G63900,SP1,260321_at,-0.1,0.959171010660004,-0.60469956299903,,,,,,
AT1G63910,AtMYB103,260326_at,-0.2,0.953143672175718,-1.91106923371939,,,,,,
AT1G63930,ROH1,260320_at,-0.1,0.956493375632229,-0.758248684222369,,,,,,
AT1G63970,ISPF,260324_at,-0.1,0.954458871645888,-0.810532214530219,,,,,,
AT1G64040,TOPP3,262343_at,-0.2,0.953143672175718,-0.973521700793683,,,,,,
AT1G64070,RLM1A,262330_at,-0.1,0.959171010660004,-0.676211196106714,,,,,,
AT1G64110,AT1G64110,262347_at,-0.2,0.953143672175718,-1.66723972634068,,,,,,
AT1G64130,AT1G64130,262327_at,0.2,0.953143672175718,0.918080684018907,,,,,,
AT1G64150,PAM71,262342_at,0.2,0.953143672175718,1.21063313390481,,,,,,
AT1G64170,CHX16,262324_at,-0.1,0.959171010660004,-0.662799168385564,,,,,,
AT1G64180,AT1G64180,262345_at,-0.3,0.953143672175718,-1.21301917295167,,,,,,
AT1G64185,AT1G64185,262338_at,0.2,0.953143672175718,0.95748834710022,,,,,,
AT1G64200,VHA-E3,262354_at,-0.2,0.954458871645888,-0.810943998129569,,,,,,
AT1G64210,AT1G64210,262353_at,0.1,0.961582358355734,0.51094405393913,,,,,,
AT1G64220,TOM7-2,262336_at,0.2,0.953143672175718,1.09585392579126,,,,,,
AT1G64230,UBC28,262341_at,-0.2,0.963046166646964,-0.473396421002582,,,,,,
AT1G64260,AT1G64260,262337_at,-0.1,0.953143672175718,-1.15184107719335,,,,,,
AT1G64300,AT1G64300,259740_at,-0.2,0.953143672175718,-1.00352773048736,,,,,,
AT1G64320,AT1G64320,257508_at,-0.1,0.959171010660004,-0.635108528394114,,,,,,
AT1G64330,AT1G64330,259794_at,0.1,0.985728218783656,0.145470907156845,,,,,,
AT1G64355,AT1G64355,259738_at,0.1,0.954458871645888,0.793708951536239,,,,,,
AT1G64360,AT1G64360,259766_at,-0.5,0.953143672175718,-2.49463745704787,,,,,,
AT1G64370,AT1G64370,259765_at,-0.1,0.959171010660004,-0.712680234568206,,,,,,
AT1G64380,ERF061,259793_at,-0.1,0.982301079442021,-0.201255894151403,,,,-0.1,0.99420383898272,-0.110348916132014
AT1G64390,AtGH9C2,259736_at,0.2,0.954253784789457,0.863662682466447,,,,-0.1,0.99420383898272,-0.155306673820522
AT1G64400,LACS3,259737_at,-0.1,0.959171010660004,-0.622510611391993,,,,,,
AT1G64450,AT1G64450,262002_at,0.2,0.959171010660004,0.714811076744789,,,,,,
AT1G64460,AT1G64460,262003_at,0.1,0.959171010660004,0.676752126305705,,,,,,
AT1G64490,AT1G64490,261951_at,0.1,0.96649378439825,0.420245581289418,,,,,,
AT1G64500,AT1G64500,261958_at,-0.7,0.953143672175718,-2.42713949697478,,,,-0.6,0.690458826834404,-1.35702828523961
AT1G64510,AT1G64510,261954_at,0.1,0.961413675231247,0.51756246610631,,,,,,
AT1G64520,RPN12A,261955_at,0.1,0.953143672175718,0.970931151211157,,,,,,
AT1G64530,NLP6,261945_at,-0.3,0.953143672175718,-1.08214904923138,,,,,,
AT1G64580,AT1G64580,262007_at,0.1,0.953143672175718,0.959699504469501,,,,,,
AT1G64590,AT1G64590,261956_at,-0.3,0.953143672175718,-2.22931311988015,,,,,,
AT1G64600,AT1G64600,261972_at,0.3,0.953143672175718,1.98862760498878,,,,,,
AT1G64610,AT1G64610,261973_at,-0.1,0.953143672175718,-1.05231515809061,,,,,,
AT1G64630,WNK10,261974_at,0.1,0.954458871645888,0.773489183600172,,,,,,
AT1G64640,ENODL8,261975_at,,,,,,,-0.2,0.993716147701485,-0.31549992311933
AT1G64660,MGL,261957_at,0.1,0.975605699697171,0.286710577993728,,,,,,
AT1G64670,BDG1,261949_at,-0.2,0.953143672175718,-1.97793033888705,,,,,,
AT1G64680,AT1G64680,261948_at,-0.1,0.953143672175718,-1.28734525122645,,,,,,
AT1G64690,BLT,262872_at,-0.1,0.953143672175718,-1.46852795416507,,,,,,
AT1G64700,AT1G64700,262873_at,0.1,0.968005312995502,0.377209701337726,,,,,,
AT1G64710,AT1G64710,262870_at,-0.1,0.967591374490665,-0.385153634089393,,,,,,
AT1G64720,CP5,262884_at,-0.3,0.959171010660004,-0.680451279945022,0.3,0.918116452256233,0.577309380831749,-0.5,0.725385794286952,-1.25612133722189
AT1G64740,TUBA1,262885_at,-0.3,0.953143672175718,-2.01784142913809,,,,,,
AT1G64750,ATDSS1(I),262876_at,0.2,0.953143672175718,2.05050897860763,,,,,,
AT1G64770,NDF2,262878_at,-0.1,0.96649378439825,-0.415261410502878,,,,,,
AT1G64780,AMT1-2,262883_at,-0.2,0.958063966855152,-0.736907486604348,,,,,,
AT1G64790,ILA,262859_at,0.3,0.953143672175718,1.07159672454649,,,,,,
AT1G64810,APO1,262860_at,-0.2,0.953143672175718,-1.25952998134543,,,,,,
AT1G64850,AT1G64850,262877_at,-0.1,0.954458871645888,-0.80259472379638,,,,,,
AT1G64860,SIGA,262879_at,-0.2,0.961737379567544,-0.499796301975904,,,,,,
AT1G64880,AT1G64880,262880_at,0.1,0.963964596032026,0.469207591292467,,,,,,
AT1G64890,AT1G64890,262881_at,0.2,0.953143672175718,1.50326637956322,,,,,,
AT1G64900,CYP89A2,262882_at,-0.2,0.953143672175718,-1.73047385317877,,,,,,
AT1G64930,CYP89A7,262865_at,0.1,0.959171010660004,0.621218191637563,,,,,,
AT1G64950,CYP89A5,266155_at,0.1,0.9718026617393,0.34320216517427,,,,,,
AT1G64960,AT1G64960,262867_at,0.3,0.953143672175718,2.26706836583558,,,,,,
AT1G65010,AT1G65010,262871_at,0.4,0.953143672175718,1.56528370065349,,,,0.5,0.785796503777536,0.955700837257062
AT1G65040,HRD1B,261904_at,0.1,0.959969180017631,0.551796645112623,,,,,,
AT1G65060,4CL3,261907_at,0.3,0.959171010660004,0.579108405347276,,,,,,
AT1G65070,AT1G65070,261905_at,0.1,0.961582358355734,0.509872196218887,,,,,,
AT1G65080,ALB3L2,261906_at,-0.1,0.954458871645888,-0.835479141807369,,,,,,
AT1G65090,AT1G65090,263138_at,0.2,0.953143672175718,2.24958431771378,,,,,,
AT1G65130,AT1G65130,257453_at,0.2,0.953143672175718,2.01209837616005,,,,,,
AT1G65180,AT1G65180,263109_at,0.1,0.954458871645888,0.792473598089953,,,,,,
AT1G65230,AT1G65230,263142_at,-0.1,0.970852086122508,-0.36038954734281,,,,,,
AT1G65240,AT1G65240,263108_at,-0.2,0.953143672175718,-1.93930059387183,,,,,,
AT1G65260,VIPP1,264158_at,-0.2,0.953143672175718,-1.60450422389291,,,,,,
AT1G65270,AT1G65270,264159_at,0.2,0.953143672175718,1.66458718704067,,,,,,
AT1G65290,MTACP2,264162_at,0.1,0.959171010660004,0.722628563412228,,,,,,
AT1G65310,ATXTH17,264157_at,-0.1,0.962312862935318,-0.481297255519557,,,,-0.1,0.99420383898272,-0.177876751780972
AT1G65340,CYP96A3,264215_at,-0.1,0.953143672175718,-0.893192179146,,,,,,
AT1G65350,UBQ13,264181_at,0.1,0.953143672175718,1.41145847387355,,,,,,
AT1G65370,AT1G65370,264166_at,0.1,0.971914438472513,0.332637468816847,,,,,,
AT1G65380,CLV2,264183_at,-0.1,0.954458871645888,-0.850045022474932,,,,,,
AT1G65390,PP2A5,264213_at,-0.3,0.953143672175718,-1.31102071163604,,,,,,
AT1G65420,NPQ7,264161_at,0.2,0.953143672175718,1.61453946895649,,,,,,
AT1G65450,AT1G65450,264160_at,-0.2,0.953143672175718,-1.07939076946724,,,,,,
AT1G65480,FT,264638_at,-0.1,0.969577963382233,-0.366932083390324,,,,,,
AT1G65490,AT1G65490,264636_at,-0.2,0.959171010660004,-0.655000032559266,,,,,,
AT1G65500,AT1G65500,264635_at,-0.3,0.953143672175718,-1.57557478780694,,,,,,
AT1G65520,ECI1,264627_at,-0.3,0.953143672175718,-2.87463205170447,,,,,,
AT1G65560,AT1G65560,264637_at,0.2,0.959171010660004,0.576971880185118,,,,,,
AT1G65570,AT1G65570,264682_at,0.1,0.953143672175718,1.20519276970848,,,,,,
AT1G65590,HEXO3,264684_at,-0.3,0.953143672175718,-1.91689716463319,,,,,,
AT1G65620,AS2,264626_at,0.1,0.959171010660004,0.614153095003033,,,,,,
AT1G65630,DEGP3,264631_at,-0.1,0.962312862935318,-0.480563161018229,,,,,,
AT1G65650,UCH2,264639_at,0.1,0.967591374490665,0.390118171289863,,,,,,
AT1G65660,SMP1,264633_at,0.1,0.959171010660004,0.575631610977383,,,,,,
AT1G65680,EXPB2,264640_at,0.1,0.953143672175718,1.25717836213107,,,,,,
AT1G65690,NHL6,262930_at,0.1,0.959171010660004,0.663596326889626,,,,,,
AT1G65700,AT1G65700,262931_at,0.2,0.953143672175718,1.11064462783166,,,,,,
AT1G65760,AT1G65760,262928_at,-0.2,0.953143672175718,-1.63394435641284,,,,,,
AT1G65840,PAO4,262933_at,0.1,0.971914438472513,0.332417583010805,,,,0.8,0.411454891947529,2.28611698011057
AT1G65850,AT1G65850,261968_at,0.1,0.959171010660004,0.712896489489706,,,,,,
AT1G65860,FMOGS-OX1,261913_at,0.2,0.959171010660004,0.714659769186532,,,,-0.8,0.63234374206206,-1.58184138049296
AT1G65870,DIR21,261914_at,-0.3,0.953143672175718,-1.21402230239395,,,,,,
AT1G65890,AAE12,261922_at,0.4,0.953143672175718,2.22222425149595,,,,,,
AT1G65900,AT1G65900,261921_at,0.5,0.953143672175718,2.56254463934132,,,,-0.1,0.99420383898272,-0.224987233870252
AT1G65910,anac028,261916_at,-0.1,0.959171010660004,-0.647800414208865,,,,,,
AT1G65920,AT1G65920,261917_at,-0.4,0.953143672175718,-4.03166872761681,,,,,,
AT1G65930,CICDH,261920_at,-0.2,0.953143672175718,-1.13207126966432,,,,,,
AT1G65960,GAD2,261970_at,-0.2,0.953143672175718,-1.29510603641237,,,,,,
AT1G65990,PRXIIA,261971_at,-0.2,0.953143672175718,-1.732847269289,,,,,,
AT1G66030,CYP96A14P,256520_at,0.1,0.959171010660004,0.591289935035229,,,,,,
AT1G66070,AT1G66070,256523_at,-0.2,0.954253784789457,-0.868963003452355,,,,,,
AT1G66080,AT1G66080,256518_at,0.1,0.981275779190634,0.221679457904976,,,,,,
AT1G66090,AT1G66090,256526_at,0.3,0.953143672175718,1.15804896408753,,,,1.2,0.471134407174424,2.05626757269603
AT1G66100,AT1G66100,256527_at,-0.3,0.97092315832791,-0.354685008043191,,,,-0.8,0.8164491026192,-0.876237818995257
AT1G66120,AAE11,256521_at,-0.1,0.975219922084204,-0.296754322370762,,,,,,
AT1G66130,AT1G66130,256514_at,-0.2,0.953143672175718,-1.1362336527935,,,,,,
AT1G66140,ZFP4,256528_at,-0.3,0.953143672175718,-1.68231299763622,,,,,,
AT1G66150,TMK1,256516_at,-0.3,0.953143672175718,-1.05103465657221,,,,,,
AT1G66160,PUB20,256522_at,,,,1.4,0.139410852410726,2.78920852623524,1.2,0.128793846982596,3.91934460920549
AT1G66170,MMD1,256517_at,0.2,0.953143672175718,1.65195274865883,,,,,,
AT1G66180,AT1G66180,256525_at,-0.4,0.959171010660004,-0.714391728359709,0.4,0.900216671381861,0.634352970771314,,,
AT1G66200,ATGSR2,256524_at,-0.3,0.953143672175718,-1.41624247865521,,,,,,
AT1G66210,SBT3.16,259820_at,-0.1,0.959171010660004,-0.654515365388496,,,,,,
AT1G66230,MYB20,259822_at,-0.2,0.956044959703157,-0.759458743955695,,,,,,
AT1G66250,AT1G66250,259823_at,0.3,0.953143672175718,1.91346186035488,,,,,,
AT1G66260,ALY3,259825_at,0.2,0.953143672175718,1.53537359828064,,,,,,
AT1G66330,AAF,260137_at,-0.4,0.953143672175718,-1.27071528385232,,,,,,
AT1G66340,ETR1,260133_at,-0.1,0.953143672175718,-1.09186560203115,,,,,,
AT1G66350,RGL1,260141_at,,,,,,,0.6,0.743718195102271,1.12063236932458
AT1G66390,MYB90,260140_at,0.1,0.954458871645888,0.78546652606764,,,,,,
AT1G66400,CML23,260135_at,0.1,0.959171010660004,0.710008724562241,1.2,0.164687530880458,2.53056208213633,1.2,0.0889500641416576,4.74119034468934
AT1G66410,CAM4,260138_at,0.2,0.953143672175718,1.03269436440841,,,,,,
AT1G66430,AT1G66430,260107_at,0.1,0.953143672175718,1.04193003310904,,,,,,
AT1G66460,AT1G66460,256359_at,-0.1,0.954458871645888,-0.828577962543023,,,,,,
AT1G66510,AT1G66510,256363_at,0.3,0.953143672175718,2.17047259904047,0.5,0.860920280037743,0.863305391270985,0.1,0.99420383898272,0.0967461765510488
AT1G66520,pde194,256361_at,-0.1,0.971157310946901,-0.352088312458342,,,,,,
AT1G66530,AT1G66530,256365_at,0.1,0.954458871645888,0.814120393285184,,,,,,
AT1G66540,AT1G66540,256386_at,-0.3,0.953143672175718,-2.15898007297952,,,,,,
AT1G66580,RPL10C,256385_at,0.1,0.960991140134083,0.526730054213301,,,,,,
AT1G66620,AT1G66620,256409_at,0.4,0.953143672175718,1.75352751668947,,,,,,
AT1G66650,AT1G66650,256377_at,0.1,0.959171010660004,0.680309961438474,,,,,,
AT1G66660,AT1G66660,256384_at,-0.1,0.966726010498673,-0.397923547835244,,,,,,
AT1G66670,CLPP3,256411_at,0.1,0.953143672175718,0.961714131169892,,,,,,
AT1G66740,ASF1A,256373_at,0.1,0.953143672175718,0.912942826577535,,,,,,
AT1G66750,CDKD-2,256372_at,-0.1,0.961737379567544,-0.497567380055338,,,,,,
AT1G66760,DTX9,256324_at,-0.3,0.953143672175718,-0.902581666612761,,,,-0.6,0.649589482445394,-1.51689539279926
AT1G66800,AT1G66800,256368_at,-0.1,0.953143672175718,-1.1057805095293,,,,,,
AT1G66820,AT1G66820,256383_at,0.2,0.953143672175718,1.37334039994012,,,,,,
AT1G66830,AT1G66830,256378_at,0.2,0.953143672175718,1.36094433579483,,,,,,
AT1G66840,PMI2,256379_at,-0.1,0.959171010660004,-0.72124401239349,,,,,,
AT1G66850,AT1G66850,256381_at,-0.2,0.953143672175718,-1.30585178268767,,,,,,
AT1G66880,AT1G66880,256366_at,-0.2,0.953143672175718,-2.00214723818711,,,,,,
AT1G66890,AT1G66890,245761_at,-0.2,0.954458871645888,-0.825361077246084,,,,,,
AT1G66900,AT1G66900,245759_at,-0.1,0.959171010660004,-0.575004341565209,,,,,,
AT1G66960,AT1G66960,255912_at,-0.1,0.954458871645888,-0.771608578139884,,,,,,
AT1G66970,SVL2,255852_at,-0.2,0.953143672175718,-1.89708081732554,,,,,,
AT1G67020,AT1G67020,255853_at,0.1,0.959171010660004,0.62444254844686,,,,,,
AT1G67030,ZFP6,255858_at,-0.3,0.953143672175718,-2.10959968757555,,,,,,
AT1G67040,AT1G67040,255851_at,0.1,0.958774771788813,0.732906782326722,,,,,,
AT1G67050,AT1G67050,255854_at,0.2,0.953143672175718,1.45884819994202,,,,,,
AT1G67070,PMI2,255881_at,-0.3,0.953143672175718,-3.65747874797765,,,,,,
AT1G67080,ABA4,255857_at,0.1,0.959171010660004,0.637245209386437,,,,,,
AT1G67100,LBD40,264469_at,-0.1,0.962908565860548,-0.476377218062441,,,,,,
AT1G67120,MDN1,264471_at,0.2,0.963964596032026,0.455453584866716,,,,,,
AT1G67140,SWEETIE,264472_at,0.1,0.963964596032026,0.461615194331073,,,,,,
AT1G67180,AT1G67180,264473_at,0.1,0.960040916962731,0.543111683755805,,,,,,
AT1G67250,AT1G67250,264967_at,0.3,0.953143672175718,2.15837417818539,,,,,,
AT1G67280,AT1G67280,264970_at,-0.1,0.966726010498673,-0.4064752574678,,,,,,
AT1G67300,AT1G67300,264992_at,0.3,0.953143672175718,2.07147629792961,,,,,,
AT1G67330,AT1G67330,264998_at,-0.4,0.953143672175718,-1.59393003673361,,,,-0.5,0.739478399724252,-1.14930848229378
AT1G67340,AT1G67340,264942_at,-0.2,0.953143672175718,-0.915329764475786,,,,,,
AT1G67350,AT1G67350,265001_at,0.1,0.953143672175718,0.919445313469441,,,,,,
AT1G67360,AT1G67360,264968_at,0.4,0.953143672175718,1.07133218016134,,,,,,
AT1G67410,AT1G67410,265000_at,-0.2,0.953143672175718,-1.22180281850893,,,,,,
AT1G67420,AT1G67420,264225_at,0.1,0.9718026617393,0.342851792914057,,,,,,
AT1G67430,RPL17B,264233_at,0.2,0.953143672175718,1.07991214145244,,,,,,
AT1G67460,AT1G67460,264230_at,-0.1,0.956044959703157,-0.759864040300369,,,,,,
AT1G67490,GCS1,264228_at,0.3,0.953143672175718,1.66875881820019,,,,,,
AT1G67500,REV3,264227_at,0.1,0.959171010660004,0.56706362841161,,,,,,
AT1G67510,AT1G67510,264226_at,-0.2,0.953143672175718,-1.39322667399213,,,,,,
AT1G67540,AT1G67540,260195_at,-0.1,0.953143672175718,-1.22299164152126,,,,,,
AT1G67570,AT1G67570,260196_at,-0.2,0.953143672175718,-1.91558065861237,,,,,,
AT1G67580,AT1G67580,260191_at,0.1,0.955222042936037,0.767451020262912,,,,,,
AT1G67590,AT1G67590,260199_at,0.1,0.967591374490665,0.389120753749157,,,,,,
AT1G67600,AT1G67600,260201_at,-0.1,0.958063966855152,-0.740744664379389,,,,,,
AT1G67620,AT1G67620,260200_at,-0.1,0.967591374490665,-0.379730900467614,,,,,,
AT1G67630,POLA2,260192_at,0.2,0.953143672175718,1.03412600854401,,,,,,
AT1G67660,AT1G67660,245188_at,0.3,0.953143672175718,1.7117805536319,,,,,,
AT1G67690,AT1G67690,245190_at,-0.2,0.953143672175718,-1.6068844591345,,,,,,
AT1G67700,HHL1,245198_at,-0.1,0.981130018794951,-0.224907045701174,,,,,,
AT1G67720,AT1G67720,245202_at,0.1,0.96884431840127,0.371438038752071,,,,,,
AT1G67730,KCR1,245199_at,0.1,0.96502227053573,0.445335531363292,,,,,,
AT1G67740,PSBY,245195_at,-0.1,0.963964596032026,-0.456163222628575,,,,,,
AT1G67750,AT1G67750,245196_at,0.7,0.953143672175718,1.88505619514383,,,,,,
AT1G67760,AT1G67760,245185_at,-0.2,0.953143672175718,-1.00891419760791,,,,,,
AT1G67810,SUFE2,245193_at,-0.2,0.959171010660004,-0.56709066997459,,,,,,
AT1G67820,AT1G67820,245194_at,0.4,0.953143672175718,2.3177746530837,,,,,,
AT1G67830,FXG1,245215_at,0.3,0.953143672175718,1.60461896783646,,,,,,
AT1G67840,CSK,245201_at,-0.3,0.953143672175718,-1.2657562765238,,,,,,
AT1G67850,AT1G67850,245200_at,-0.1,0.953143672175718,-0.970883277741148,,,,,,
AT1G67860,AT1G67860,260004_at,-0.3,0.953143672175718,-1.37753552959917,,,,,,
AT1G67865,AT1G67865,260012_at,-0.4,0.953143672175718,-2.14645052968262,,,,,,
AT1G67880,AT1G67880,259997_at,0.3,0.953143672175718,2.8075392955624,,,,,,
AT1G67890,AT1G67890,259957_at,-0.1,0.959171010660004,-0.592733562912641,,,,,,
AT1G67950,AT1G67950,260009_at,0.2,0.953143672175718,1.79290690042445,,,,,,
AT1G67960,POD1,259993_at,-0.2,0.953143672175718,-1.54913766031037,,,,,,
AT1G67970,HSFA8,259992_at,0.5,0.953143672175718,2.56905254448186,,,,1.3,0.4434352385327,2.17243071997113
AT1G67980,CCOAMT,260015_at,-0.3,0.953143672175718,-2.59232488146657,,,,,,
AT1G68000,PIS1,260006_at,0.3,0.953143672175718,1.38637886206461,,,,,,
AT1G68010,HPR,260014_at,-0.1,0.954458871645888,-0.809383149673839,,,,,,
AT1G68020,TPS6,260010_at,-0.2,0.953143672175718,-1.0241435043934,,,,,,
AT1G68060,MAP70.1,260000_at,0.2,0.953143672175718,1.54372162433241,,,,,,
AT1G68070,AT1G68070,260008_at,-0.2,0.953143672175718,-1.1285398329407,,,,,,
AT1G68080,AT1G68080,259999_at,-0.4,0.953143672175718,-3.43187731757302,,,,,,
AT1G68100,IAR1,260003_at,0.1,0.960041891748566,0.541435725788029,,,,,,
AT1G68130,IDD14,259994_at,-0.2,0.953143672175718,-1.49481823295574,,,,,,
