Gene ID,Gene Name,Design Element,'mbf1c mutant' vs 'wild type' at '0 minute'.p-value,'mbf1c mutant' vs 'wild type' at '0 minute'.t-statistic,'mbf1c mutant' vs 'wild type' at '0 minute'.log2foldchange,'mbf1c mutant' vs 'wild type' at '20 minute'.p-value,'mbf1c mutant' vs 'wild type' at '20 minute'.t-statistic,'mbf1c mutant' vs 'wild type' at '20 minute'.log2foldchange,'mbf1c mutant' vs 'wild type' at '60 minute'.p-value,'mbf1c mutant' vs 'wild type' at '60 minute'.t-statistic,'mbf1c mutant' vs 'wild type' at '60 minute'.log2foldchange
AT1G03490,NAC006,264829_at,0.953143672175718,-2.24553934497145,-0.3,NA,0.653226515216649,0.1,NA,-0.333205822152193,-0.1
AT1G03510,PCMP-E3,264819_at,0.954458871645888,-0.801431279992095,-0.1,NA,-0.737220526022484,-0.1,NA,-0.178097094332903,0
AT1G03520,,264844_at,0.953143672175718,-1.41007893671703,-0.2,NA,1.49129186856357,0.3,NA,0.957753573199929,0.2
AT1G03530,ATNAF1,264818_at,0.959171010660004,0.586128851397794,0.1,NA,0.134432110388725,0,NA,0.742385120473037,0.1
AT1G03540,PCMP-E4,264817_at,0.953143672175718,1.23723394605203,0.1,NA,-0.827732549351946,-0.1,NA,0.639984218425309,0.1
AT1G03550,SCAMP2,264835_at,0.953143672175718,-0.942310236747022,-0.1,NA,-0.617491163493778,-0.1,NA,0.216827280852341,0.1
AT1G03560,,264816_at,0.953143672175718,1.31769484374821,0.2,NA,2.67504616815367,0.3,NA,2.54830637141023,0.3
AT1G03590,PPC6-6,264833_at,0.953143672175718,-1.04156675960766,-0.3,NA,0.646727101623912,0.1,NA,-1.54578180371177,-0.4
AT1G03600,PSB27-1,264837_at,0.953143672175718,-1.00631251177119,-0.2,NA,0.621397260097881,0.1,NA,0.0282848940257322,0
AT1G03610,,264836_at,0.959171010660004,-0.596402029736938,-0.3,NA,1.99879178870026,0.6,NA,-0.557814698769611,-0.1
AT1G03620,,264815_at,NA,-0.251712215834246,0,NA,-3.07759167777784,-0.4,NA,-1.99275533717555,-0.3
AT1G03630,PORC,264839_at,0.959171010660004,0.627501690307547,0.1,NA,0.698000633743628,0.1,NA,0.787233760500214,0.2
AT1G03660,,264832_at,0.953143672175718,-1.37754298532041,-0.2,NA,-1.99179765523664,-0.3,NA,-0.225788961424066,0
AT1G03680,ATHM1,264845_at,0.959171010660004,-0.654974142232957,-0.1,NA,-0.413309231797025,-0.1,NA,-0.0265092946700908,0
AT1G03687,,264831_at,NA,-1.01460369346411,-0.1,NA,1.00803560404497,0.2,NA,-0.397612553206443,-0.1
AT1G03700,,264842_at,NA,-0.105550317436736,0,NA,-0.799928349493417,-0.1,NA,0.332874311586623,0
AT1G03710,,264830_at,0.959171010660004,-0.570643207552958,-0.1,NA,0.605219825261015,0.1,NA,0.512412607011109,0.1
AT1G03720,,264825_at,0.982154802119526,-0.206224998375031,0,NA,-1.48717814431481,-0.3,NA,-1.89164142956914,-0.3
AT1G03730,,264834_at,0.954458871645888,-0.804646049234023,-0.1,NA,2.38622334075355,0.3,NA,2.29374963229153,0.5
AT1G03740,,264841_at,0.953143672175718,-2.48032683028479,-0.5,NA,-0.0934393424621191,0,NA,-1.5083564396268,-0.2
AT1G03750,SWI2,265088_at,0.959171010660004,-0.67188104002696,-0.1,NA,1.23955389570103,0.1,NA,0.455757635094727,0.1
AT1G03760,,265087_at,0.996204240714584,0.0400028503850195,0,NA,-1.64457467140679,-0.2,NA,-0.976649684261213,-0.1
AT1G03770,RING1B,265086_at,NA,-0.498934787541498,0,NA,-0.776925068382281,-0.1,NA,-0.797583640382568,-0.1
AT1G03780,TPX2,265085_at,0.953143672175718,1.2774806483161,0.3,NA,-1.87632432069855,-0.6,NA,-0.187526023452464,0
AT1G03790,SOM,265084_at,0.953143672175718,-2.16866118127432,-0.3,NA,-2.17903098665211,-0.3,NA,-1.02608806301198,-0.2
AT1G03820,,265083_at,0.959171010660004,0.594348866564323,0.2,NA,0.656768569149609,0.2,NA,-0.864091997280242,-0.3
AT1G03830,,265082_at,0.953143672175718,1.56427355558316,0.2,NA,-1.43504982590079,-0.2,NA,0.296216198074441,0.1
AT1G03840,MGP,265081_at,0.995333004113645,-0.0494054254530861,0,NA,-0.786650948440529,-0.1,NA,0.717537150988645,0.1
AT1G03850,,265067_at,0.961737379567544,-0.498222918166034,-0.2,NA,1.11432602271958,0.3,NA,-0.908636624134435,-0.2
AT1G03860,PHB2,265037_at,0.990800099302854,0.0864257809686119,0,NA,-0.227143021700318,-0.1,NA,1.01014259725838,0.2
AT1G03870,FLA9,265066_at,0.953143672175718,-1.71294185717479,-0.3,NA,-0.0428625196399359,0,0.999414677325426,0.0191247625489029,0
AT1G03880,CRB,265095_at,0.953143672175718,-1.4318705590208,-0.9,NA,0.262208957988051,0,NA,-0.0264285825114131,0
AT1G03890,CRD,265094_at,0.987919998074416,-0.1291900903887,0,NA,0.240311291773748,0,NA,0.70562636802799,0.1
AT1G03900,ATNAP4,265043_at,0.953143672175718,-2.12097065608568,-0.2,NA,-0.57884241755516,-0.1,NA,-1.44978809850677,-0.2
AT1G03905,ABCI19,265093_at,0.985691886562213,0.145967972528805,0,NA,1.18393579331249,0.2,NA,-1.07063368728626,-0.1
AT1G03910,CTN,265092_at,0.959171010660004,0.669632286469215,0.1,NA,0.9496278133139,0.3,NA,0.688282609006804,0.2
AT1G03920,,265038_at,0.953143672175718,-0.909348335154967,-0.1,NA,-0.751059698549557,-0.1,NA,-0.711091099785757,-0.1
AT1G03950,VPS2.3,265044_at,0.953143672175718,-2.3203296074214,-0.3,NA,-2.04173392635005,-0.3,NA,-1.23296257568713,-0.2
AT1G03960,B''EPSILON,265090_at,0.953143672175718,1.27076175311182,0.1,NA,-0.759639728583521,-0.1,NA,-0.602065131692754,-0.1
AT1G03970,GBF4,265040_at,0.954458871645888,-0.802103960578363,-0.2,NA,-0.374544129329443,-0.1,NA,-0.242470432812155,-0.1
AT1G03980,ATPCS2,265065_at,NA,0.642865139263289,0.1,NA,0.251178491887111,0,NA,0.168130277672072,0
AT1G03990,FAO1,265099_at,NA,-0.15391342215758,0,NA,-0.564671628495151,-0.1,NA,0.704619752555822,0.1
AT1G04000,,265039_at,0.966726010498673,-0.409642113570218,0,NA,-1.02884517399519,-0.2,NA,0.320557251528517,0.1
AT1G04010,PSAT,265098_at,0.959171010660004,0.672399766861756,0.1,NA,0.955245653510957,0.2,NA,2.12059187882712,0.4
AT1G04020,ATBARD1,265097_at,0.953143672175718,0.893020859555058,0.2,NA,-0.966397986708722,-0.3,NA,-0.413197199285387,-0.1
AT1G04030,,265096_at,0.972874343397927,0.328365533106289,0,NA,0.491212858343673,0.1,NA,-0.91738835670725,-0.1
AT1G04040,,265042_at,0.984831243469888,-0.154645526958668,0,NA,-1.62240938564575,-0.4,NA,-1.1582811272726,-0.3
AT1G04050,SUVR1,257404_at,0.959171010660004,0.720005584965207,0.1,NA,-1.11877488683399,-0.1,NA,0.911826574410623,0.2
AT1G04070,TOM9-1,265041_at,0.99779592230802,0.0217085897333423,0,NA,-2.70668682016221,-0.4,NA,-1.29014592091328,-0.2
AT1G04080,PRP39,265036_at,0.953143672175718,1.12986188814894,0.1,NA,-0.961937162858959,-0.2,NA,1.13443398631446,0.2
AT1G04090,,264320_at,0.953143672175718,-1.09621720621421,-0.1,NA,-0.125014565020121,0,NA,-0.598208077798138,-0.1
AT1G04100,IAA10,264328_at,0.953143672175718,-1.65833558436997,-0.2,NA,-0.879820507007425,-0.1,NA,-1.69393740874752,-0.2
AT1G04110,SBT1.2,264319_at,0.953143672175718,1.86106729714372,0.4,NA,0.637112923559712,0.2,NA,0.251697158857566,0.1
AT1G04120,ABCC5,264330_at,0.953143672175718,2.24501028740202,0.4,NA,2.08978470531624,0.3,NA,-0.614145034447769,-0.1
AT1G04130,TPR2,264331_at,0.953143672175718,2.33530210035836,0.4,NA,2.44143545303295,0.7,NA,-0.765318030619637,-0.1
AT1G04140,,264329_at,0.97092315832791,-0.354198259800656,0,NA,1.19319589633662,0.2,NA,-0.84700452875789,-0.2
AT1G04150,,264325_at,NA,-0.639263586480441,-0.1,NA,-0.060261368362701,0,NA,-0.175114062268159,0
AT1G04160,XI-B,264324_at,0.991879877265774,-0.0726002176941667,0,NA,-1.4610917496762,-0.2,NA,0.0173043377700636,0
AT1G04170,EIF2 GAMMA,264327_at,0.962312862935318,-0.488154532193821,-0.1,NA,-0.070753344830093,0,NA,-0.588335467163568,-0.1
AT1G04180,YUC9,264323_at,NA,-1.06455335449668,-0.1,NA,1.1724995706821,0.3,0.549900970627496,1.74998188031122,0.7
AT1G04183,,264824_at,0.953143672175718,1.01356969372926,0.2,NA,-0.805849363106169,-0.2,NA,0.317652728204895,0
AT1G04190,TPR3,264322_at,0.973879941402556,-0.313890185295975,-0.1,NA,-0.788028075773984,-0.2,NA,-0.95695835182372,-0.2
AT1G04200,,264321_at,0.966875634816031,0.392748445797781,0.1,NA,-0.108967410172275,0,NA,0.768343624856203,0.1
AT1G04220,KCS2,264318_at,0.953143672175718,1.10266115494404,0.5,NA,-0.563849063039779,-0.2,NA,-2.6161079687978,-0.8
AT1G04230,,264326_at,0.982804964317175,0.19803614650976,0,NA,-1.93261686425798,-0.3,NA,0.733583011341659,0.2
AT1G04240,SHY2,263656_at,0.953143672175718,-1.09294695468981,-0.3,0.0824430390845952,3.38817647664075,1.1,0.496556135195023,1.9548734044951,0.8
AT1G04250,IAA17,263664_at,0.980336816812529,-0.252020715283138,-0.1,NA,-0.66761297037654,-0.2,NA,-1.7310152638751,-0.6
AT1G04260,PRA1D,263660_at,NA,0.664951214160357,0.1,NA,-0.547222607199957,-0.1,NA,-0.392594944110223,-0.1
AT1G04270,RPS15A,263667_at,0.953143672175718,1.7692780866157,0.3,NA,-1.30467800764896,-0.3,NA,1.15010563025276,0.2
AT1G04290,,263661_at,NA,-0.804368048811898,-0.1,NA,-1.4578799698771,-0.2,NA,-0.940331072854688,-0.1
AT1G04300,TRAF1B,263654_at,0.959171010660004,0.621602630328841,0.1,NA,0.531491859197884,0.1,NA,0.318762010185307,0
AT1G04310,ERS2,263653_at,0.953143672175718,-2.14890324635487,-0.5,NA,-2.17828701710763,-0.4,NA,-0.259346940345091,0
AT1G04330,,263652_at,0.953143672175718,-1.45147933429862,-0.2,NA,-0.536900778055127,-0.1,NA,0.110190423599583,0
AT1G04340,,263651_at,0.957440716376245,0.755437249078677,0.1,NA,-1.11885346023261,-0.2,NA,0.245256491807548,0
AT1G04350,,263668_at,0.953143672175718,-1.80769873547927,-0.3,NA,0.419987068442168,0.1,NA,-1.74749170261821,-0.4
AT1G04360,ATL1,263650_at,0.953143672175718,-1.12445230246424,-0.2,NA,2.86283286323816,0.4,NA,0.737951365909437,0.1
AT1G04380,,263649_at,0.967494775734679,0.3909566833298,0.1,NA,-0.197498344005656,0,NA,-0.67176835014699,-0.1
AT1G04390,,263648_at,0.953143672175718,-1.27622288646954,-0.2,NA,0.953724124340439,0.2,NA,0.64114698132286,0.1
AT1G04400,CRY2,263669_at,0.987919998074416,-0.123518665777664,0,NA,1.1848853943654,0.2,NA,0.35270570513463,0
AT1G04410,MDH1,263663_at,0.990800099302854,-0.0921174376632182,0,NA,-1.00521442900245,-0.1,NA,0.211250918649027,0
AT1G04420,,263678_at,NA,-1.29653582923156,-0.1,NA,-0.904167765594471,-0.1,NA,-0.0715119090332201,0
AT1G04430,,263662_at,NA,-0.376753525759678,0,NA,-0.265379491663835,0,NA,0.5724567993741,0.1
AT1G04440,CKL13,263657_at,0.953143672175718,-1.20682313443368,-0.2,NA,-0.353311164804343,-0.1,NA,-0.0768132915099095,0
AT1G04470,,263659_at,0.96502227053573,-0.444867278989399,-0.1,NA,-0.725608987911934,-0.1,NA,-0.460620103677667,-0.1
AT1G04490,,263658_at,0.9718026617393,0.337421087143082,0,NA,-0.23267192403642,0,NA,0.519236137536186,0.1
AT1G04500,,263655_at,0.962908565860548,0.474814000306583,0.1,NA,-0.666689327108934,-0.1,NA,-0.897010450867152,-0.1
AT1G04510,PRP19A,263666_at,0.953143672175718,1.26049575308893,0.2,NA,-0.114053846048421,0,NA,0.419480431783294,0.1
AT1G04520,CRRSP3,263677_at,0.953143672175718,1.07446929079465,0.2,NA,-0.235740853834881,0,NA,-0.765852703214153,-0.3
AT1G04530,TPR4,264609_at,0.953143672175718,-1.02001605395471,-0.3,NA,-0.39112813488208,-0.1,NA,-2.0568622233812,-0.4
AT1G04540,,264601_at,0.953143672175718,-1.55752553841839,-0.2,NA,-1.02628293400014,-0.1,NA,-0.906614190692192,-0.1
AT1G04550,IAA12,264605_at,0.953143672175718,0.918789056922919,0.1,NA,0.0704091421068256,0,NA,-0.824666105079851,-0.2
AT1G04560,,264612_at,0.953143672175718,-1.1335001174787,-0.7,0.918116452256233,0.589185862670674,0.4,NA,-0.0220029394045848,0
AT1G04590,,264615_at,0.953143672175718,-1.90377988689822,-0.2,NA,-0.677454750078928,-0.1,NA,-0.283897951632272,-0.1
AT1G04600,XI-A,264599_at,NA,0.727257814186294,0.1,NA,-0.540961750726386,-0.1,NA,1.50442890447032,0.2
AT1G04610,YUC3,264598_at,0.990800099302854,0.090200589711995,0,NA,0.563539097547862,0.1,NA,0.889554328717709,0.1
AT1G04620,HCAR,264597_at,0.996729165072082,-0.0336547377422622,0,NA,-2.07644820932403,-0.5,NA,0.767503151724737,0.2
AT1G04625,,264596_at,0.984356637630244,-0.184680570158394,0,NA,-1.40326005504742,-0.2,NA,0.319800436646411,0
AT1G04640,LIP2,264613_at,NA,1.29952397652528,0.1,NA,-0.176223512434727,0,NA,0.894006856772125,0.1
AT1G04645,SPH5,264610_at,0.99779592230802,-0.0254487713976368,0,NA,-0.306118185090316,0,NA,0.239143975456476,0
AT1G04650,,264604_at,0.953143672175718,-1.65507807528399,-0.2,NA,0.354149783423839,0,NA,1.38018959788624,0.2
AT1G04660,,264606_at,0.961737379567544,0.503854387332554,0.1,NA,-0.416256661338396,-0.1,NA,1.39363780091866,0.1
AT1G04670,,264603_at,NA,0.130167343112564,0,NA,0.787386378318823,0.1,NA,1.27780937255386,0.1
AT1G04680,,264611_at,0.953143672175718,1.24688107992688,0.1,NA,-0.309357303726551,0,NA,-0.423789582671469,-0.1
AT1G04690,KAB1,264607_at,NA,-0.122068887520444,0,NA,-0.179185035147251,0,NA,0.369697905423941,0
AT1G04700,,264602_at,0.953143672175718,2.22387993750659,0.3,NA,-1.47925855020901,-0.2,NA,0.379068776912392,0
AT1G04710,KAT1,264608_at,0.953143672175718,1.29875854465627,0.2,NA,-0.453498510086595,-0.1,NA,0.107623261002897,0
AT1G04730,CTF18,264600_at,0.986395492343354,0.140598646585907,0,NA,-0.99704042451039,-0.2,NA,-0.412878011760384,-0.1
AT1G04750,VAMP721,264595_at,0.962312862935318,0.486618642014516,0.1,NA,-0.925715369111535,-0.1,NA,0.247908039068745,0
AT1G04760,VAMP726,261178_at,0.953143672175718,1.48697568039691,0.2,NA,-0.0987103868206288,0,NA,0.105401455384839,0
AT1G04770,,261177_at,0.953143672175718,1.74433686578817,1.1,NA,-0.345044753944002,-0.1,0.317508209669057,2.6610066171119,0.9
AT1G04780,,261176_at,NA,-0.0969834375127084,0,NA,0.985269895222863,0.2,NA,2.19994594645948,0.4
AT1G04790,,261127_at,0.953143672175718,-1.50038336035899,-0.2,NA,-0.123030846364569,0,NA,0.5958692982732,0.1
AT1G04800,,261175_at,NA,-0.847386133397498,-0.1,NA,1.0471195959013,0.2,NA,1.41788259187843,0.2
AT1G04810,RPN2B,261174_at,0.953143672175718,1.0607785691207,0.1,NA,-1.9743702896916,-0.3,NA,1.14262756956691,0.2
AT1G04820,TUBA4,261129_at,0.953143672175718,1.06333004379492,0.2,NA,1.14769349931877,0.1,NA,1.09355391284191,0.2
AT1G04830,,261173_at,0.994850613315746,-0.0534990800644875,0,NA,-0.655262027539134,-0.1,NA,-1.56374341044643,-0.2
AT1G04840,PCMP-H64,261172_at,0.967591374490665,0.379476311397641,0,NA,0.0846196606860564,0,NA,-0.658158416002874,-0.1
AT1G04850,,261153_at,0.953143672175718,1.1297130612589,0.2,NA,-0.588724341243661,-0.1,NA,1.03925162956312,0.2
AT1G04860,UBP2,261128_at,NA,0.136207078962859,0,NA,2.11560904260561,0.3,NA,-0.450948785864459,-0.1
AT1G04870,PRMT10,261130_at,0.996729165072082,0.0340403055690675,0,NA,-1.78361299263806,-0.4,NA,-0.598248581836618,-0.1
AT1G04880,HMGB15,261171_at,0.967591374490665,0.379943994432574,0,NA,-0.0511741915428557,0,NA,-0.168339872764274,0
AT1G04900,,261124_at,0.973879941402556,0.316044740095645,0.1,NA,0.129014230199079,0,NA,-0.408987651203422,-0.1
AT1G04910,OFUT1,261170_at,0.985404818767509,0.148105743645337,0,NA,0.0851022012138294,0,NA,0.357712041048399,0.1
AT1G04920,SPS3,261169_at,0.953143672175718,-0.980792935123423,-0.1,NA,-2.35107238724258,-0.3,NA,0.164131715496333,0
AT1G04930,,261152_at,0.959171010660004,-0.635706690861832,-0.1,NA,-1.81208755490869,-0.2,NA,0.675681785533093,0.1
AT1G04945,,261168_at,0.980054590585443,0.254882919311821,0.1,NA,0.809709235707636,0.2,NA,-0.272928046758823,0
AT1G04950,TAF6,261126_at,0.981130018794951,0.224234850509738,0,NA,0.52007975682492,0.1,NA,-2.36839141030247,-0.3
AT1G04960,,261155_at,0.959171010660004,-0.692820780202465,-0.1,NA,0.47513852964342,0.1,NA,0.441178595710762,0.1
AT1G04970,,261154_at,NA,-0.26350716186921,0,NA,0.717113979778938,0.2,NA,-1.08524243954223,-0.2
AT1G04980,PDIL2-2,261167_at,0.953143672175718,1.06552370512848,0.6,NA,0.950735659356186,0.4,NA,2.01251812349682,0.4
AT1G04985,,261179_at,0.990800099302854,-0.0800040996005746,0,NA,-0.445703798366007,-0.1,NA,0.399167127107779,0
AT1G04990,,261125_at,0.987919998074416,0.126836131249438,0,NA,-0.845099326142343,-0.2,NA,0.197639412089115,0.1
AT1G05000,,265214_at,0.984356637630244,-0.174813525115375,0,NA,-1.80675404906112,-0.3,NA,0.0018785774081263,0
AT1G05010,ACO4,265194_at,0.953143672175718,-2.4651413851862,-0.5,NA,-0.141700906675445,0,NA,0.0852505662840322,0
AT1G05020,AP180,265213_at,0.981550068279015,-0.216146426661751,0,NA,-0.839532138392677,-0.1,NA,0.493493564788666,0.1
AT1G05030,,265212_at,0.98991408649377,0.0997649109203954,0,NA,-0.56406048023541,-0.1,NA,-0.230926523175564,0
AT1G05040,,265215_at,NA,-0.00175314224123894,0,NA,-2.3197941472481,-0.3,NA,-1.52084102342926,-0.2
AT1G05055,GTF2H2,265218_at,NA,0.775636953133437,0.1,NA,0.191014148116788,0,NA,-0.3356480959376,0
AT1G05060,,265192_at,0.998325329877748,0.0142166090565973,0,NA,0.401706228453097,0.1,NA,-2.1720963893225,-0.4
AT1G05070,,265193_at,0.984356637630244,-0.182925211833821,0,NA,-0.371322952838552,0,NA,-0.230107590541817,0
AT1G05100,MAPKKK18,265216_at,0.954458871645888,-0.813443223560194,-0.1,NA,-0.311761845389827,0,NA,-0.393961145376245,-0.1
AT1G05120,,265191_at,0.973879941402556,-0.316824861950901,-0.1,NA,1.4108481681708,0.2,NA,-0.405944177188973,0
AT1G05136,,264569_at,0.966726010498673,0.412475723407557,0,NA,-0.681152513400531,-0.1,NA,0.353234173540071,0
AT1G05140,ARASP2,264584_at,0.953143672175718,1.30153404835102,0.2,NA,0.565230184843448,0.1,NA,0.557837753637024,0.1
AT1G05150,,264568_at,0.953143672175718,0.997909274722934,0.2,NA,1.9220603766975,0.3,NA,0.84237050258923,0.2
AT1G05160,KAO1,264586_at,0.953143672175718,-2.49104570108686,-0.3,NA,2.94519768791495,0.4,NA,-0.974935056672753,-0.1
AT1G05170,B3GALT2,264583_at,0.953143672175718,0.919054119328571,0.1,NA,1.74763838478396,0.4,NA,-1.04771009549881,-0.3
AT1G05180,AXR1,264585_at,0.953143672175718,1.04199057490618,0.1,NA,-0.120496969512751,0,NA,-0.39066739982665,-0.1
AT1G05190,RPL6,264575_at,NA,1.26746269876745,0.1,NA,-0.563028915313728,-0.1,NA,0.257804072861175,0
AT1G05200,GLR3.4,264587_at,0.953143672175718,-1.40070616669596,-0.3,NA,2.74074389300836,0.4,NA,-1.40205569513011,-0.3
AT1G05205,,264579_at,NA,0.870128990285305,0.1,NA,-1.27868647209863,-0.2,NA,0.0865804000291993,0
AT1G05210,,264581_at,0.953143672175718,1.95840968430259,0.3,NA,0.251643695494635,0,NA,1.09266797386103,0.2
AT1G05230,HDG2,264582_at,0.953143672175718,-1.12769443700096,-0.1,NA,-0.463202882643933,-0.1,NA,-1.7063570386244,-0.3
AT1G05260,PER3,264577_at,0.959171010660004,-0.715552884588965,-0.1,NA,0.620617699960781,0.1,NA,-1.72953682004876,-0.3
AT1G05270,,264566_at,NA,0.371848640232435,0,NA,-0.622977840765207,-0.1,NA,0.238327224843463,0
AT1G05280,,264565_at,NA,-0.676086839813627,-0.1,NA,-0.595548151980622,-0.1,NA,-0.0173615911859809,0
AT1G05290,,264564_at,0.996204240714584,-0.0392950231132925,0,NA,1.28239785926478,0.1,NA,-0.415219542168138,0
AT1G05300,ZIP5,264574_at,0.959171010660004,0.699941845408166,0.2,NA,-0.215850919112805,-0.1,NA,-0.139080445451483,0
AT1G05310,PME8,264573_at,0.953143672175718,0.940258111796381,0.1,NA,1.21604657473659,0.2,NA,-0.992893858665449,-0.2
AT1G05320,,264572_at,0.953143672175718,0.985457800441767,0.2,NA,-0.389326702350442,-0.1,NA,0.139318303497435,0
AT1G05330,,264571_at,0.953143672175718,1.12925770535896,0.1,NA,-0.45782650509637,0,NA,0.53423865883467,0.1
AT1G05340,,264580_at,0.959171010660004,-0.569083621582167,-0.1,NA,1.06105361216042,0.3,0.979083708646236,-0.346820481800212,-0.2
AT1G05350,,264570_at,0.959969180017631,-0.555535264964557,-0.1,NA,-0.755661275323601,-0.1,NA,1.07593099176334,0.2
AT1G05360,KMS2,264576_at,NA,0.756622429744819,0.1,NA,0.287366709497898,0,NA,-0.188418782201938,0
AT1G05370,,264578_at,NA,-1.0377141590604,-0.1,NA,0.664046191892099,0.1,NA,-0.851445549156542,-0.2
AT1G05380,,261383_at,0.953143672175718,1.84359768382896,0.3,NA,0.314870038390636,0,NA,-0.494924076401623,-0.1
AT1G05385,PSB27-2,261388_at,0.953143672175718,-2.09357238538848,-0.3,NA,0.584815631794277,0.1,NA,-1.3478451439862,-0.2
AT1G05400,,261380_at,0.960991140134083,-0.522900959134675,-0.1,NA,-1.13850215747423,-0.3,NA,-0.0153491850411284,0
AT1G05410,,261387_at,0.953143672175718,-2.2599383098026,-0.2,NA,0.525660433665306,0.1,NA,-1.53169384737493,-0.2
AT1G05430,,261386_at,NA,1.51714730750637,0.1,NA,-1.96535653641409,-0.2,NA,-1.44575499781214,-0.2
AT1G05440,,261384_at,0.98102768334064,0.231797301679525,0.1,NA,-0.578480307139771,-0.1,NA,-0.280946218450848,0
AT1G05450,,261385_at,0.954458871645888,0.852721456624303,0.1,NA,-0.630526401982518,-0.1,NA,-0.682836759447314,-0.1
AT1G05460,SDE3,261381_at,0.962312862935318,0.485948861136702,0.1,NA,-0.133875253220659,0,NA,-0.846347059714996,-0.2
AT1G05470,IP5P6,261382_at,0.953143672175718,-1.25232605905006,-0.2,NA,1.65039822534956,0.3,NA,0.684965509057727,0.1
AT1G05490,CLSY3,263204_at,NA,-0.207121573901345,0,NA,-1.33543204153248,-0.2,NA,-0.49515906292146,-0.1
AT1G05500,SYT5,263205_at,NA,-0.790660094634859,-0.1,NA,1.43328674831731,0.2,NA,0.787094126636911,0.1
AT1G05510,OBAP1A,263175_at,0.953143672175718,-1.26492841254863,-0.5,NA,0.117583989419661,0,NA,-1.34685285349198,-0.2
AT1G05520,,263185_at,0.984356637630244,0.161280935676584,0,NA,-0.247691449090969,0,NA,-0.249941134436556,0
AT1G05530,UGT75B2,263176_at,NA,-0.492289725551744,0,NA,0.249787169720018,0,NA,-0.60986361466345,-0.1
AT1G05540,,263177_at,0.987919998074416,0.11449440926656,0,NA,-0.758486885555877,-0.2,NA,0.363333492627493,0.1
AT1G05550,,263178_at,0.960991140134083,0.520131660790285,0.1,NA,-1.65740300938388,-0.2,NA,-0.0391541628171595,0
AT1G05560,UGT1,263184_at,0.984356637630244,0.182047334965544,0,NA,0.2037651140384,0,NA,-0.222715958357189,0
AT1G05570,CALS1,263183_at,0.953143672175718,1.07713263576134,0.2,NA,-0.100981550092407,0,NA,1.32043681719863,0.2
AT1G05575,,263182_at,0.95829094205019,-0.734692788900284,-0.1,NA,3.20929982389187,0.6,NA,3.21443905249785,0.5
AT1G05577,,263233_at,0.96502227053573,0.44009761585336,0.1,NA,-0.145988392503239,0,NA,0.355416757728218,0
AT1G05590,HEXO2,263199_at,0.954458871645888,0.797896967788958,0.1,NA,-1.42536785086126,-0.2,NA,0.455218930713135,0.1
AT1G05600,,263200_at,0.953143672175718,-2.22474680468031,-0.2,NA,2.03169287208207,0.3,NA,-1.47734513395152,-0.2
AT1G05610,APS2,263201_at,0.96502227053573,-0.441919087666894,-0.1,NA,0.37923672318371,0,NA,0.239719751295438,0
AT1G05620,URH2,263180_at,0.973879941402556,-0.319481149210019,0,NA,-0.862435282012269,-0.2,NA,1.26573816664762,0.2
